"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_24_thread.csv",,,,"Date:","13 May 2019 17:45:09 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
0.707,1.330,97.963,0,0,0,0,81871,144898,0,0,1902,2889,0,0,9,5325721600,25741570048,2326241280,30993604608,0,0,0,0,1901,2887,0.707,1.289,98.004,0,0
0.707,1.289,98.004,0,0,0,4096,37569,67789,0,0,1440,2430,1,0,9,5326430208,25740824576,2326241280,30993641472,0,0,0,4096,1441,2432,0.707,1.330,97.963,0,0
0.417,0.250,99.332,0,0,0,0,26210,44567,0,0,1741,2441,0,0,13,5323300864,25744261120,2326241280,30993666048,0,0,0,0,1740,2439,0.417,0.209,99.374,0,0
0.458,1.457,98.085,0,0,0,94208,31803,52762,0,0,1623,2483,0,0,10,5323649024,25744007168,2326245376,30993682432,0,0,0,94208,1623,2483,0.458,1.498,98.044,0,0
0.584,1.459,97.957,0,0,0,12288,119547,217749,0,0,1805,2918,0,0,9,5325631488,25741807616,2326245376,30993883136,0,0,0,12288,1805,2918,0.584,1.418,97.998,0,0
0.250,1.208,98.542,0,0,0,0,22161,38934,0,0,1291,1762,0,0,9,5325389824,25742032896,2326245376,30993899520,0,0,0,0,1292,1764,0.250,1.249,98.501,0,0
0.292,0.710,98.998,0,0,0,0,31197,55973,0,0,1279,2117,1,0,9,5326270464,25741099008,2326245376,30993928192,0,0,0,0,1284,2121,0.293,0.669,99.038,0,0
0.417,0.625,98.958,0,0,0,24576,80721,147289,0,0,1253,1934,1,0,4,5326704640,25740566528,2326245376,30994026496,0,0,0,24576,1248,1930,0.416,0.666,98.918,0,0
0.500,1.376,98.082,0.042,0,0,761856,42135,75914,0,0,1896,5273,2,0,11,5336756224,25730441216,2326245376,30994067456,0,0,0,761856,1895,5281,0.542,1.334,98.082,0.042,0
4.377,1.751,93.706,0.167,0,0,1531904,1434,2022,0,0,2740,4247,1,0,27,5255688192,25811922944,2326257664,30993453056,0,0,0,1531904,2746,4237,4.339,1.794,93.700,0.167,0
4.867,1.373,93.719,0.042,0,0,536576,0,504,0,0,2114,2937,1,0,13,5278330880,25789222912,2326261760,30993457152,0,0,0,536576,2112,2937,4.869,1.373,93.716,0.042,0
1.248,0.707,97.961,0.083,0,0,1253376,0,504,0,0,1632,2522,1,0,27,5284392960,25783164928,2326261760,30993461248,0,0,0,1253376,1628,2522,1.247,0.707,97.963,0.083,0
0.458,1.166,98.376,0,0,0,0,0,252,0,0,1532,2462,0,0,12,5284831232,25782665216,2326261760,30993481728,0,0,0,0,1532,2462,0.458,1.124,98.418,0,0
0.208,1.167,98.625,0,0,0,0,624,876,0,0,1209,1618,0,0,11,5283958784,25783570432,2326261760,30993481728,0,0,0,0,1209,1618,0.208,1.208,98.584,0,0
0.250,1.333,98.417,0,0,0,28672,0,252,0,0,1326,1936,0,0,11,5284782080,25782751232,2326261760,30993485824,0,0,0,28672,1326,1936,0.250,1.292,98.458,0,0
0.375,1.373,98.252,0,0,0,0,0,70,0,0,1197,1850,0,0,11,5285359616,25782173696,2326261760,30993485824,0,0,0,0,1197,1850,0.375,1.373,98.252,0,0
0.208,0.125,99.667,0,0,0,135168,269,269,0,0,999,1535,1,0,10,5284601856,25782943744,2326269952,30993481728,0,0,0,135168,1000,1537,0.208,0.167,99.625,0,0
0.416,1.291,98.293,0,0,0,0,0,70,0,0,1327,1866,0,0,7,5284872192,25782697984,2326269952,30993481728,0,0,0,0,1326,1864,0.416,1.291,98.293,0,0
0.375,1.415,98.211,0,0,0,0,624,1324,0,0,1438,2343,0,0,15,5282353152,25785212928,2326269952,30993485824,0,0,0,0,1438,2343,0.375,1.415,98.211,0,0
0.291,1.332,98.376,0,0,0,0,0,70,0,0,1187,1553,0,0,11,5282807808,25784758272,2326269952,30993485824,0,0,0,0,1187,1553,0.292,1.291,98.417,0,0
0.333,0.958,98.667,0.042,0,0,2465792,0,750,0,0,1765,2009,1,0,11,5282504704,25785044992,2326269952,30993485824,0,0,0,2465792,1765,2009,0.333,1.000,98.626,0.042,0
0.250,0.667,99.083,0,0,0,118784,0,795,0,0,1116,1777,0,0,6,5281550336,25785999360,2326269952,30993485824,0,0,0,118784,1116,1777,0.250,0.667,99.083,0,0
0.416,1.164,98.420,0,0,0,0,0,377,0,0,1222,1613,0,0,11,5281918976,25785647104,2326269952,30993485824,0,0,0,0,1222,1613,0.416,1.123,98.461,0,0
0.292,1.209,98.499,0,0,0,0,624,1001,0,0,1201,1881,0,0,11,5282480128,25785085952,2326269952,30993485824,0,0,0,0,1201,1881,0.292,1.250,98.458,0,0
1.622,1.456,96.922,0,0,0,28672,7435,7757,0,0,2080,5011,1,0,51,5301948416,25765363712,2326269952,30993518592,0,0,0,28672,2089,5014,1.624,1.458,96.918,0,0
4.045,0.751,94.912,0.292,0,0,684032,5829,6333,0,0,1758,2835,3,0,12,5350662144,25715314688,2326286336,30993551360,0,0,0,684032,1760,2834,4.087,0.751,94.871,0.292,0
3.250,1.125,94.833,0.792,0,32768,15507456,21662,22166,0,0,2624,4563,0,1,11,5380870144,25683337216,2326327296,30993608704,0,0,32768,15511552,2616,4567,3.206,1.124,94.879,0.791,0
3.281,1.661,94.145,0.914,0,32768,6029312,122487,122991,0,0,3181,6989,1,0,14,5395681280,25668251648,2326372352,30993698816,0,0,32768,6025216,3180,7008,3.279,1.660,94.147,0.913,0
6.250,1.697,92.053,0,0,0,0,233142,233394,0,0,2900,8999,1,0,11,5467197440,25596690432,2326372352,30993719296,0,0,0,0,2898,8987,6.328,1.696,91.977,0,0
3.708,1.667,94.625,0,0,0,0,131056,131308,0,0,2572,9421,3,0,11,5500465152,25563422720,2326372352,30993727488,0,0,0,0,2574,9426,3.630,1.669,94.702,0,0
3.365,0.748,95.887,0,0,0,0,126763,127015,0,0,2158,8457,2,0,11,5529698304,25534185472,2326372352,30993731584,0,0,0,0,2168,8448,3.410,0.707,95.884,0,0
3.048,1.253,95.699,0,0,0,4096,129004,129004,0,0,2398,8992,2,0,6,5560684544,25503186944,2326372352,30993743872,0,0,0,4096,2387,8994,3.044,1.251,95.705,0,0
2.923,1.587,95.449,0.042,0,0,61440,131016,131016,0,0,2772,8851,1,0,11,5591007232,25472864256,2326376448,30993739776,0,0,0,61440,2771,8840,2.882,1.587,95.489,0.042,0
3.721,1.488,94.791,0,0,0,0,136420,136420,0,0,2661,8455,1,0,11,5622325248,25441542144,2326376448,30993743872,0,0,0,0,2662,8460,3.805,1.489,94.706,0,0
3.658,1.663,94.680,0,0,0,28672,135420,133794,0,0,2908,10031,1,0,11,5649833984,25414107136,2326376448,30993743872,0,0,0,28672,2908,10036,3.614,1.662,94.724,0,0
3.167,0.833,96,0,0,0,0,133594,133594,0,0,2453,8833,2,0,9,5674737664,25389113344,2326376448,30993752064,0,0,0,0,2465,8827,3.129,0.876,95.995,0,0
4.163,2.165,93.256,0.416,0,0,7389184,285103,285103,0,0,6549,18327,2,0,94,5222625280,25839337472,2326405120,30995566592,0,0,0,7389184,6549,18360,4.203,2.122,93.258,0.416,0
4.182,2.593,93.057,0.167,0,0,983040,0,0,0,0,6015,28691,2,0,58,5211156480,25778884608,2326417408,31067566080,0,0,0,983040,6013,28703,4.175,2.630,93.027,0.167,0
4.308,2.760,92.890,0.042,0,0,122880,0,0,0,0,5635,33145,1,0,61,5254524928,25641091072,2326421504,31161921536,0,0,0,122880,5632,33124,4.313,2.764,92.881,0.042,0
5.333,2.480,92.187,0,0,0,0,0,0,0,0,4241,28760,2,0,11,5254467584,25475862528,2326421504,31327207424,0,0,0,0,4234,28757,5.291,2.439,92.270,0,0
4.900,1.952,93.148,0,0,0,0,0,0,0,0,3843,27305,1,0,6,5255004160,25309306880,2326421504,31493275648,0,0,0,0,3844,27313,4.904,1.953,93.142,0,0
2.460,2.043,92.535,2.961,0,0,138600448,0,0,0,0,4231,19535,1,1,11,5227823104,25237442560,2326425600,31592349696,0,0,0,139911168,4235,19502,2.460,2.043,92.535,2.961,0
3.086,2.377,93.953,0.584,0,19922944,18223104,0,0,0,0,6807,23252,1,0,88,5230788608,25177251840,2326462464,31649570816,0,0,19922944,16912384,6817,23280,3.082,2.374,93.961,0.583,0
3.567,2.032,94.152,0.249,0,0,880640,0,0,0,0,4628,7563,1,0,68,5229355008,25151229952,2326491136,31677046784,0,0,0,880640,4612,7535,3.566,2.073,94.113,0.249,0
0.416,0.916,98.667,0,0,0,16384,0,70,0,0,1153,1822,2,0,11,5230161920,25150423040,2326491136,31677046784,0,0,0,16384,1154,1825,0.416,0.916,98.667,0,0
0.125,0.500,99.374,0,0,0,0,0,0,0,0,1167,1508,0,0,6,5229830144,25150771200,2326491136,31677046784,0,0,0,0,1166,1505,0.125,0.501,99.374,0,0
0.250,1.459,97.582,0.709,0,0,49545216,0,0,0,0,1394,1862,0,1,11,5230493696,25150107648,2326491136,31677046784,0,0,0,50331648,1396,1862,0.250,1.458,97.583,0.708,0
0.250,1.294,98.205,0.250,0,0,185348096,0,0,0,0,1630,1768,1,0,10,5231128576,25149546496,2326491136,31677046784,0,0,0,184561664,1629,1774,0.250,1.294,98.205,0.250,0
0.292,1.084,98.583,0.042,0,0,393216,0,0,0,0,1342,1978,0,0,11,5228425216,25152184320,2326491136,31677046784,0,0,0,393216,1341,1972,0.292,1.084,98.582,0.042,0
0.375,0.708,98.918,0,0,0,0,0,0,0,0,1143,1750,1,0,11,5228199936,25152458752,2326491136,31677046784,0,0,0,0,1143,1750,0.375,0.708,98.918,0,0
0.125,0.668,99.207,0,0,0,0,0,770,0,0,1072,1526,0,0,6,5227376640,25153282048,2326491136,31677046784,0,0,0,0,1072,1526,0.125,0.626,99.249,0,0
0.333,1.291,98.376,0,0,0,0,0,0,0,0,1361,1905,0,0,11,5227769856,25152847872,2326491136,31677046784,0,0,0,0,1362,1907,0.333,1.291,98.376,0,0
1.614,1.531,96.525,0.331,0,0,647168,0,820,0,0,1956,3046,0,0,18,5227560960,25152765952,2326523904,31677247488,0,0,0,647168,1957,3048,1.614,1.531,96.525,0.331,0
0.459,1.418,98.123,0,0,0,0,0,375,0,0,2042,3249,1,0,28,5231632384,25148719104,2326523904,31677247488,0,0,0,0,2054,3247,0.460,1.421,98.120,0,0
3.896,1.550,92.040,2.514,0,0,67960832,18446744073708781568,18446744073708978176,0,0,9106,19319,6,0,117,5177597952,25207431168,2326532096,31677161472,0,0,0,67981312,9108,19414,3.975,1.548,91.967,2.510,0
3.556,3.347,92.678,0.418,0,16384,5484544,18446744073708722176,18446744073708001280,0,0,10306,17898,0,1,93,4595990528,25794686976,2326548480,31676862464,0,0,16384,5464064,10290,17801,3.471,3.388,92.723,0.418,0
2.454,2.163,94.884,0.499,0,0,2523136,18446744073709492224,18446744073709500416,0,0,5476,9477,0,1,54,4498608128,26325622784,2326560768,31250423808,0,0,0,2543616,5476,9477,2.495,2.121,94.886,0.499,0
4.167,4.290,91.502,0.041,0,0,614400,18446744073709512704,18446744073709031424,0,0,11911,19696,1,0,418,4502110208,26350686208,2326573056,31222943744,0,0,0,593920,11916,19706,4.127,4.333,91.498,0.041,0
4.214,2.128,92.532,1.126,0,0,30490624,160,160,0,0,4957,10537,1,0,72,4505767936,26319773696,2326577152,31250317312,0,0,0,30490624,4952,10538,4.212,2.127,92.535,1.126,0
9.374,5.212,83.354,2.060,0,0,6213632,80,1440,0,0,19464,46245,3,0,576,4620201984,26202468352,2326609920,31251230720,0,0,0,6213632,19480,46278,9.466,5.217,83.256,2.061,0
14,3.917,77.333,4.750,0,4915200,103038976,224,7204,0,0,9177,35458,6,1,143,4735868928,25982152704,2326642688,31353057280,0,0,5029888,103038976,9169,35482,13.953,3.915,77.384,4.748,0
21.719,4.151,73.459,0.671,0,2834432,4456448,160,11094,0,0,11711,26758,4,0,188,4965154816,25645236224,2326667264,31456862208,0,0,2719744,4456448,11704,26698,21.719,4.109,73.501,0.671,0
29.846,4.585,61.692,3.877,0,0,112750592,80,5597,0,0,10019,46661,11,1,150,5097607168,25533779968,2326745088,31436713984,0,0,0,112750592,10018,46663,30,4.625,61.500,3.875,0
33.956,2.615,63.014,0.415,0,0,2568192,80,3607,0,0,6674,20787,11,0,77,5259223040,25368641536,2326773760,31437193216,0,0,0,2568192,6674,20780,33.929,2.616,63.040,0.415,0
39.228,1.702,59.070,0,0,0,389120,25907,30688,0,0,6977,19964,1,0,63,5370806272,25254629376,2326777856,31437299712,0,0,0,389120,6977,19961,39.136,1.662,59.202,0,0
4.580,1.374,94.047,0,0,0,0,5129,7278,0,0,1794,2658,1,0,12,5414305792,25209683968,2326777856,31437303808,0,0,0,0,1795,2658,4.581,1.374,94.044,0,0
7.357,1.538,91.064,0.042,0,0,8192,114547,115381,0,0,2907,9834,3,0,11,5461889024,25161453568,2326777856,31437312000,0,0,0,8192,2909,9867,7.354,1.537,91.068,0.042,0
7.990,1.581,90.429,0,0,0,12288,222209,223625,0,0,3393,7946,3,0,16,5531013120,25092329472,2326777856,31437307904,0,0,0,12288,3396,7921,8.032,1.581,90.387,0,0
6.105,1.246,92.650,0,0,0,0,132102,132968,0,0,2711,8971,5,0,11,5559738368,25063641088,2326777856,31437312000,0,0,0,0,2705,8967,6.066,1.246,92.688,0,0
6.053,0.912,93.035,0,0,0,0,128673,129302,0,0,2590,8870,1,0,6,5588078592,25035300864,2326777856,31437312000,0,0,0,0,2595,8877,6.048,0.953,92.999,0,0
5.912,1.749,92.298,0.042,0,0,626688,150048,150677,0,0,3486,9793,2,0,11,5600665600,25022697472,2326777856,31437312000,0,0,0,626688,3483,9802,5.909,1.706,92.343,0.042,0
5.934,1.577,92.490,0,0,0,0,136438,136942,0,0,2724,8975,2,0,11,5632737280,24990642176,2326777856,31437312000,0,0,0,0,2725,8961,5.895,1.619,92.487,0,0
6.438,1.589,91.973,0,0,0,0,157001,157645,0,0,3072,11589,5,0,11,5683838976,24939540480,2326777856,31437312000,0,0,0,0,3073,11621,6.564,1.547,91.890,0,0
3.789,1.041,95.171,0,0,0,0,137982,139536,0,0,2439,9288,2,0,11,5706276864,24916971520,2326777856,31437443072,0,0,0,0,2435,9259,3.702,1.082,95.216,0,0
4.127,2.001,93.664,0.208,0,0,1282048,275031,275353,0,0,8397,18625,1,0,133,5281538048,25327058944,2326786048,31452037120,0,0,0,1282048,8399,18630,4.172,1.961,93.659,0.209,0
4.440,2.573,92.739,0.249,0,0,847872,0,1072,0,0,5932,25048,4,0,62,5275521024,25273962496,2326806528,31510233088,0,0,0,847872,5932,25088,4.355,2.572,92.825,0.249,0
4.619,2.663,92.717,0,0,0,4096,0,697,0,0,4028,30117,1,0,11,5275082752,25168420864,2326806528,31613476864,0,0,0,4096,4027,30092,4.619,2.663,92.717,0,0
4.559,3.053,92.388,0,0,0,12288,0,377,0,0,4664,27926,2,0,22,5270040576,25011806208,2326806528,31773466624,0,0,0,12288,4664,27931,4.561,3.054,92.385,0,0
4.536,2.497,92.967,0,0,0,0,0,377,0,0,3858,29155,3,0,11,5269491712,24832856064,2326806528,31950979072,0,0,0,0,3870,29146,4.540,2.541,92.920,0,0
3.761,2.173,93.857,0.209,0,0,913408,0,252,0,0,6267,24527,3,0,59,5264875520,24734900224,2326835200,32051838976,0,0,0,913408,6257,24529,3.795,2.168,93.828,0.209,0
3.782,2.203,93.599,0.416,0,0,1548288,0,504,0,0,6004,14012,1,0,95,5235511296,24717443072,2326859776,32097415168,0,0,0,1548288,6002,13987,3.744,2.163,93.677,0.416,0
0.876,1.334,97.790,0,0,0,0,0,504,0,0,1879,2991,0,0,19,5240438784,24712515584,2326859776,32097415168,0,0,0,0,1881,2994,0.875,1.376,97.749,0,0
0.292,1.084,98.624,0,0,0,0,0,504,0,0,1218,1632,0,0,11,5239926784,24713027584,2326859776,32097415168,0,0,0,0,1216,1629,0.292,1.084,98.624,0,0
0.292,0.417,99.291,0,0,0,0,0,252,0,0,1004,1667,1,0,11,5239754752,24713199616,2326859776,32097415168,0,0,0,0,1009,1669,0.292,0.376,99.332,0,0
0.458,1.042,98.500,0,0,0,16384,0,252,0,0,1416,1960,0,0,6,5238571008,24714383360,2326859776,32097415168,0,0,0,16384,1411,1958,0.458,1.082,98.460,0,0
0.208,1.208,98.584,0,0,0,315392,0,252,0,0,1235,1521,0,0,11,5239242752,24713707520,2326859776,32097415168,0,0,0,315392,1236,1522,0.208,1.166,98.626,0,0
0.665,1.414,97.879,0.042,0,0,503808,0,0,0,0,1548,2079,0,0,11,5239406592,24713535488,2326859776,32097419264,0,0,0,503808,1546,2076,0.665,1.414,97.879,0.042,0
0.541,1.208,97.918,0.333,0,0,139980800,0,70,0,0,2098,1911,1,0,11,5240725504,24712212480,2326863872,32097419264,0,0,0,139980800,2100,1915,0.583,1.248,97.836,0.333,0
0.250,0.333,99.417,0,0,0,0,0,0,0,0,1092,1466,0,0,6,5239300096,24713637888,2326863872,32097419264,0,0,0,0,1091,1464,0.208,0.292,99.500,0,0
0.375,1.251,98.374,0,0,0,12288,0,700,0,0,1664,2225,1,0,15,5235679232,24717258752,2326863872,32097419264,0,0,0,12288,1663,2224,0.375,1.251,98.374,0,0
0.333,1.207,98.460,0,0,0,0,0,0,0,0,1121,1608,1,0,11,5235646464,24717291520,2326863872,32097419264,0,0,0,0,1121,1607,0.333,1.248,98.419,0,0
1.795,2.129,94.574,1.503,0,0,103383040,18446744073708607488,18446744073709006848,0,0,5005,7976,0,1,59,5229240320,24729960448,2326863872,32097361920,0,0,0,104341504,5005,7976,1.795,2.088,94.572,1.545,0
2.257,0.919,92.896,3.928,0,0,212320256,80,455,0,0,4379,8513,2,1,58,5229314048,24729849856,2326872064,32097538048,0,0,0,211361792,4379,8513,2.257,0.961,92.854,3.928,0
3.006,2.004,94.322,0.668,0,16384,4571136,18446744073709524992,18446744073709291520,0,0,8579,15175,1,0,82,4598865920,25363718144,2326884352,32097239040,0,0,16384,4571136,8579,15175,3.006,2.004,94.363,0.626,0
1.708,2.125,96.042,0.125,0,0,1433600,18446744073709039616,18446744073708843008,0,0,4682,8038,0,0,46,4579291136,25385205760,2326884352,32097312768,0,0,0,1433600,4682,8038,1.708,2.083,96.083,0.125,0
0.458,1.332,98.210,0,0,0,0,80,164,0,0,1210,1791,0,0,9,4579676160,25384820736,2326884352,32097312768,0,0,0,0,1210,1791,0.458,1.373,98.169,0,0
2.676,2.258,94.774,0.293,0,0,2531328,18446744073709549568,18446744073709533184,0,0,5843,11317,2,0,93,4494385152,25895047168,2326896640,31674589184,0,0,0,2531328,5866,11319,2.722,2.219,94.765,0.293,0
4.587,2.314,93.058,0.041,0,0,98304,0,0,0,0,12930,18226,1,0,392,4477616128,25930825728,2326896640,31656550400,0,0,0,98304,12908,18226,4.581,2.311,93.066,0.041,0
4.615,2.786,91.559,1.040,0,0,32555008,160,229,0,0,5754,11478,9,3,93,4497412096,25893179392,2326929408,31674118144,0,0,0,32555008,5753,11535,4.699,2.869,91.393,1.040,0
9.797,6.077,82.596,1.530,0,0,4202496,80,1134,0,0,18489,43580,2,0,513,4600156160,25742110720,2326949888,31720361984,0,0,0,4202496,18489,43521,9.673,6.036,82.761,1.530,0
14.451,3.592,77.581,4.377,0,7749632,102707200,80,7831,0,0,9140,28766,4,0,195,4800913408,25481457664,2326953984,31776591872,0,0,7749632,102707200,9158,28778,14.545,3.554,77.521,4.380,0
21.066,3.883,73.730,1.322,0,0,31748096,240,10053,0,0,11860,32857,7,2,204,4945260544,25227411456,2326986752,31881723904,0,0,0,31748096,11842,32863,21.000,3.886,73.791,1.323,0
20.025,2.524,72.238,5.213,0,0,87597056,80,7328,0,0,8350,29623,6,1,108,5046751232,25148239872,2327048192,31860473856,0,0,0,87597056,8371,29654,20.083,2.562,72.149,5.207,0
32.421,2.861,64.677,0.041,0,0,77824,80,3369,0,0,6606,28156,16,0,61,5188214784,25003823104,2327048192,31860637696,0,0,0,77824,6585,28120,32.574,2.818,64.567,0.041,0
42.751,2.983,54.267,0,0,0,282624,25380,29694,0,0,7314,24418,10,0,66,5372497920,24817655808,2327048192,31860727808,0,0,0,282624,7331,24410,42.650,2.981,54.369,0,0
23.051,2.043,74.906,0,0,0,0,635,2994,0,0,4220,7933,2,0,17,5435047936,24753434624,2327048192,31860768768,0,0,0,0,4203,7933,22.911,2.079,75.010,0,0
4.936,2.240,92.534,0.290,0,0,1212416,25873,26502,0,0,7361,14792,1,0,134,5296009216,24891703296,2327068672,31860973568,0,0,0,1212416,7383,14787,4.911,2.247,92.551,0.291,0
4.689,1.743,93.485,0.083,0,0,479232,0,1277,0,0,3809,22737,1,0,4,5271306240,24844333056,2327076864,31932166144,0,0,0,479232,3788,22740,4.643,1.741,93.532,0.083,0
4.903,2.761,92.213,0.124,0,0,421888,0,948,0,0,6053,29179,3,0,60,5297643520,24744284160,2327097344,32003813376,0,0,0,421888,6052,29206,4.903,2.719,92.254,0.124,0
4.956,2.582,92.461,0,0,0,0,207,823,0,0,4300,31275,2,0,11,5298188288,24597565440,2327097344,32147791872,0,0,0,0,4307,31289,4.996,2.623,92.381,0,0
4.829,2.998,92.173,0,0,0,0,0,629,0,0,3965,29155,2,0,11,5263945728,24457375744,2327097344,32320000000,0,0,0,0,3970,29139,4.839,2.962,92.199,0,0
4.170,2.085,93.620,0.125,0,0,348160,0,924,0,0,3728,23398,1,1,11,5236862976,24345006080,2327109632,32457449472,0,0,0,348160,3718,23377,4.125,2.083,93.667,0.125,0
3.829,2.247,93.467,0.458,0,0,1368064,0,504,0,0,7711,21781,1,0,113,5238394880,24306143232,2327154688,32493600768,0,0,0,1368064,7709,21774,3.827,2.246,93.469,0.458,0
2.624,1.833,95.294,0.250,0,0,716800,0,1274,0,0,4036,5428,0,0,56,5233016832,24284000256,2327162880,32521048064,0,0,0,716800,4036,5428,2.624,1.833,95.294,0.250,0
0.250,1.334,98.416,0,0,0,20480,64,456,0,0,1339,2055,0,0,11,5233045504,24284196864,2327162880,32521052160,0,0,0,20480,1339,2055,0.250,1.334,98.416,0,0
0.167,1.335,98.498,0,0,0,0,0,1072,0,0,1175,1858,0,0,11,5233233920,24284008448,2327162880,32521052160,0,0,0,0,1175,1858,0.167,1.335,98.498,0,0
0.209,0.083,99.708,0,0,0,0,0,627,0,0,1039,1570,1,0,11,5232357376,24284819456,2327162880,32521052160,0,0,0,0,1039,1570,0.209,0.083,99.708,0,0
0.581,1.204,98.214,0,0,0,16384,218,563,0,0,1460,1927,0,0,7,5233057792,24284168192,2327162880,32521052160,0,0,0,16384,1460,1928,0.581,1.246,98.173,0,0
0.333,1.332,98.293,0.042,0,0,344064,0,377,0,0,1275,1972,0,0,11,5234647040,24282464256,2327166976,32521068544,0,0,0,344064,1275,1971,0.333,1.291,98.334,0.042,0
0.292,1.209,98.499,0,0,0,0,0,252,0,0,1281,1560,0,0,11,5233471488,24283598848,2327166976,32521068544,0,0,0,0,1281,1560,0.292,1.209,98.499,0,0
